total_pop,median_income,no_vehicle_hh,hh_total,GEOID,poverty_rate,poverty_rate_c,edu_bachelors_plus,pct_bachelors_plus,pct_renters,pct_limited_english
2221,66071,92,608,36081028200,0.07429085997298514,-0.09106815102758038,216,0.17504051863857376,0.42598684210526316,0.0
7576,76747,736,3294,36081028300,0.12922386483632523,-0.036135146164240295,2563,0.4239166391002316,0.692167577413479,0.008558807288790724
4242,103664,76,1220,36081028400,0.031212484993997598,-0.13414652600656793,583,0.1962302255132952,0.38114754098360654,0.0
5172,101250,607,2208,36081028500,0.0837200309358082,-0.08163898006475732,2143,0.5373620862587764,0.485054347826087,0.030560615260068813
6915,74543,652,3044,36081028700,0.22733188720173536,0.06197287620116984,2304,0.4354564354564355,0.6665571616294349,0.0
2655,94821,72,795,36081028801,0.039171374764595104,-0.1261876362359704,335,0.19164759725400457,0.44150943396226416,0.0
2336,84835,66,661,36081028802,0.1446917808219178,-0.020667230178647716,438,0.26433313216656606,0.2753403933434191,0.0
5104,75547,333,1984,36081028900,0.09933385579937304,-0.06602515520119248,1963,0.5182154171066525,0.7328629032258065,0.0
6124,63740,524,2418,36081029100,0.13321976149914821,-0.032139249501417305,1842,0.39527896995708156,0.6439205955334988,0.000991899487518598
1218,70452,40,381,36081029300,0.041050903119868636,-0.12430810788069688,217,0.2532088681446908,0.7060367454068242,0.0
7951,100044,222,2426,36081029400,0.07754010695187166,-0.08781890404869386,703,0.13918036032468817,0.5008244023083265,0.0
4064,84972,601,1875,36081029500,0.07768187422934648,-0.08767713677121904,1185,0.3820116054158607,0.3738666666666667,0.015172040097534544
2343,98125,48,731,36081029700,0.08326180257510729,-0.08209720842545823,467,0.2888064316635745,0.5567715458276333,0.0
4980,93537,105,1405,36081030600,0.08720083246618106,-0.07815817853438446,834,0.2533414337788578,0.32526690391459073,0.004143044047099869
5132,80385,298,1680,36081030903,0.046948356807511735,-0.11841065419305379,1067,0.2809373354397051,0.4095238095238095,0.005112474437627812
2762,55406,62,1031,36081030904,0.12527154236060825,-0.04008746863995727,566,0.2627669452181987,0.5965082444228904,0.003875968992248062
2951,93125,41,1015,36081030905,0.11392405063291139,-0.05143496036765413,408,0.20606060606060606,0.6610837438423646,0.007186489399928135
3582,79075,142,1201,36081030906,0.1278344671201814,-0.03752454388038412,804,0.2733764025841551,0.7185678601165695,0.0
5414,71822,276,2196,36081031700,0.11550662437021833,-0.04985238663034719,1703,0.4271381991472285,0.44990892531876137,0.0
5504,93692,27,1294,36081032000,0.258006763477223,0.09264775247665749,847,0.22126436781609196,0.4420401854714065,0.0007886435331230284
3321,60398,55,879,36081032700,0.12285456187895212,-0.0425044491216134,545,0.24738992283250114,0.6075085324232082,0.013972689742775483
3031,92500,16,854,36081032800,0.0670894526034713,-0.09826955839709423,525,0.27357998957790514,0.33021077283372363,0.0007022471910112359
3369,55529,86,1002,36081032900,0.14132762312633834,-0.024031387874227178,425,0.17664172901080633,0.36327345309381237,0.0031776294884016524
7098,96357,149,2112,36081033000,0.09180651530108588,-0.07355249569947964,932,0.2052863436123348,0.2897727272727273,0.0
4319,67331,60,1371,36081033401,0.1620745542949757,-0.0032844567055898277,616,0.224,0.4762946754194019,0.003676470588235294
4346,51520,150,2254,36081033403,0.14798619102416571,-0.017372819976399806,719,0.20986573263280794,0.8895297249334516,0.0
5836,34237,97,2765,36081033404,0.16244002741603839,-0.002918983584527135,1501,0.3606439211917347,0.911754068716094,0.006376195536663124
3376,77161,32,1643,36081033405,0.041104294478527606,-0.12425471652203791,1122,0.4367458154924095,0.5307364576993305,0.0
2447,98832,221,787,36081033700,0.10619106191061911,-0.05916794908994641,413,0.22543668122270744,0.3646759847522236,0.0
2760,61627,189,1121,36081033900,0.30181159420289855,0.13645258320233303,605,0.3018962075848303,0.25958965209634255,0.0
3360,71464,74,902,36081034700,0.19881767268201617,0.03345866168145065,490,0.208244793880153,0.5864745011086474,0.0
3650,73536,335,1349,36081035100,0.15424657534246575,-0.011112435658099773,939,0.33583690987124465,0.2853965900667161,0.0
2898,105750,60,875,36081035200,0.10515392597717053,-0.060205085023394986,302,0.1486220472440945,0.21257142857142858,0.0
2156,101607,46,702,36081035300,0.11363636363636363,-0.05172264736420189,310,0.1964512040557668,0.4757834757834758,0.0
4121,84242,70,950,36081035700,0.12540805223068552,-0.03995095876988,588,0.18312052320149486,0.41157894736842104,0.006534305101784368
4199,89570,107,1299,36081035800,0.060085836909871244,-0.10527317409069428,843,0.29516806722689076,0.43187066974595845,0.0
2201,71433,38,679,36081036100,0.05370960400546199,-0.11164940699510353,389,0.23237753882915174,0.5537555228276878,0.0
2081,74148,40,611,36081036300,0.11918604651162791,-0.04617296448893761,187,0.11753614079195475,0.6317512274959084,0.02143569292123629
2696,67625,99,757,36081036500,0.17470326409495548,0.009344253094389965,151,0.08589306029579068,0.52443857331572,0.00892510671323244
2939,76181,109,1021,36081036600,0.0696483441447593,-0.09571066685580622,445,0.20126639529624604,0.3672869735553379,0.0
2213,54750,66,672,36081036700,0.17547857793983593,0.010119566939270408,323,0.1997526283240569,0.6041666666666666,0.006240998559769563
2562,85455,47,768,36081036800,0.070647931303669,-0.09471107969689652,398,0.21170212765957447,0.3294270833333333,0.0
1403,69424,26,503,36081037100,0.09836065573770492,-0.0669983552628606,302,0.32093517534537724,0.27037773359840955,0.008961911874533234
2543,78413,20,553,36081037300,0.13176373399421726,-0.03359527700634826,224,0.15279672578444747,0.6238698010849909,0.020480854853072127
1408,56458,0,319,36081037501,0.3103693181818182,0.14501030718125266,111,0.13771712158808933,0.8432601880877743,0.015128593040847202
2724,68725,89,678,36081037502,0.1299559471365639,-0.03540306386400163,278,0.16238317757009346,0.7522123893805309,0.01246983105390185
6274,112708,213,1827,36081037600,0.07475294867708002,-0.0906060623234855,1261,0.3028338136407301,0.2512315270935961,0.0
4173,88286,47,809,36081037700,0.10728990070234924,-0.05806911029821628,195,0.08061182306738322,0.8084054388133498,0.0026392187912377936
7170,77904,42,1542,36081037900,0.20272548468670976,0.037366473686144236,469,0.10240174672489083,0.7996108949416343,0.010108745596569152
7121,75521,183,1756,36081038100,0.14659610983981694,-0.01876290116074858,569,0.11911241364873351,0.6315489749430524,0.00029533372711163615
2539,97946,87,772,36081038400,0.09331197436924309,-0.07204703663132243,484,0.2535358826610791,0.20466321243523317,0.0
3328,99950,24,923,36081039400,0.2073940486925158,0.04203503769195027,485,0.20726495726495728,0.42036836403033584,0.0
1667,123864,21,500,36081039800,0.07738452309538092,-0.0879744879051846,438,0.37055837563451777,0.256,0.0
2547,111563,8,519,36081039901,0.03777335984095427,-0.12758565115961124,314,0.2027114267269206,0.7263969171483622,0.0
1867,57784,5,435,36081039902,0.2884187082405345,0.12305969723996898,59,0.048841059602649006,0.9172413793103448,0.0168506682161534
1691,96354,46,469,36081040000,0.047900650502661145,-0.11745836049790437,371,0.3066115702479339,0.09168443496801706,0.0
2852,58512,114,766,36081040101,0.11605890603085554,-0.049300104969709976,261,0.12213383247543284,0.6357702349869452,0.002476123098691192
4940,71283,0,1201,36081040102,0.2202429149797571,0.05488390397919157,348,0.10895428929242329,0.8634471273938384,0.02218355806872553
1750,131761,33,509,36081040200,0.08571428571428572,-0.0796447252862798,384,0.289811320754717,0.09430255402750491,0.0
3151,34457,0,930,36081040301,0.1563517915309446,-0.009007219469620908,196,0.09297912713472485,0.8462365591397849,0.0
4149,75385,104,1062,36081040302,0.15425403711737767,-0.011104973883187846,174,0.06468401486988848,0.7005649717514124,0.015215110178384051
4529,85063,245,1453,36081040400,0.09483526268922529,-0.07052374831134023,773,0.22308802308802309,0.3489332415691672,0.0034965034965034965
564,95159,0,189,36081040501,0.06039076376554174,-0.10496824723502378,80,0.16701461377870563,0.9523809523809523,0.031914893617021274
2306,88893,23,537,36081040502,0.08392539964476022,-0.0814336113558053,102,0.06513409961685823,0.8305400372439479,0.05183199285075961
3676,79558,21,867,36081040701,0.1701824401368301,0.004823429136264573,357,0.16095581605049594,0.9630911188004614,0.0
4341,93182,99,996,36081040702,0.18110053401439516,0.01574152301382964,207,0.07064846416382252,0.7449799196787149,0.0
2119,98750,19,421,36081040901,0.08472156116135174,-0.08063744983921378,48,0.03397027600849257,0.6365795724465558,0.0
3573,70104,88,870,36081040902,0.11995484053062376,-0.04540417046994176,192,0.08819476343592099,0.8367816091954023,0.004067584480600751
3850,64568,303,1163,36081041100,0.19536940686784598,0.030010395867280465,218,0.08423493044822257,0.5528804815133276,0.002976190476190476
4600,71932,52,1029,36081041300,0.28214842879429464,0.11678941779372912,244,0.07888781118655028,0.7949465500485908,0.010296934865900383
5054,86495,55,1491,36081041400,0.1745152354570637,0.009156224456498191,870,0.26736324523663185,0.45875251509054327,0.0
4292,65112,71,1357,36081041500,0.18401352330354986,0.018654512302984344,295,0.09500805152979067,0.7044952100221076,0.0
2587,77445,73,875,36081042400,0.06345998383185125,-0.10189902716871427,469,0.24026639344262296,0.2342857142857143,0.0007895775759968417
500,-666666666,0,0,36081042600,0.8502673796791443,0.6849083686785788,25,0.05,0.656320829555757,0.016
4536,52007,44,1518,36081042700,0.2307003803982994,0.06534136939773388,554,0.17399497487437185,0.7806324110671937,0.0037959667852906285
1273,88355,10,383,36081043200,0.0804416403785489,-0.08491737062201662,233,0.29419191919191917,0.21671018276762402,0.0
1823,98274,120,561,36081043400,0.08173340647284695,-0.08362560452771857,299,0.26251097453906935,0.08912655971479501,0.0
3418,74205,79,851,36081043701,0.16169648774022533,-0.0036625232603401947,459,0.18765331152902698,0.7285546415981199,0.0
8025,61649,450,2175,36081043702,0.10459608244782999,-0.06076292855273553,1359,0.2579726651480638,0.49057471264367813,0.0017466075507187962
3209,69919,175,1012,36081043900,0.20915647538413296,0.043797464383567436,48,0.02252463632097607,0.6926877470355731,0.005494505494505495
3986,56518,19,1093,36081044000,0.10188205771643664,-0.06347695328412888,420,0.16942315449778136,0.6312900274473925,0.0
3765,26172,0,1389,36081044301,0.24603814128391083,0.08067913028334531,246,0.09418070444104135,0.931605471562275,0.0
4799,60654,173,1388,36081044302,0.13690352156699312,-0.0284554894335724,494,0.14058053500284576,0.6556195965417867,0.0
3962,42521,125,1125,36081044400,0.25120527784826185,0.08584626684769633,517,0.188,0.7342222222222222,0.003243243243243243
3796,52653,59,1194,36081044601,0.17832538420773714,0.012966373207171616,624,0.23880597014925373,0.8417085427135679,0.0
5210,44700,45,1550,36081044602,0.30457359696425007,0.13921458596368455,884,0.27091633466135456,0.8567741935483871,0.012887133652047392
2889,65227,13,906,36081044800,0.17136886102403343,0.006009850023467905,542,0.2763895971443141,0.6799116997792495,0.0
2004,137109,35,761,36081045000,0.06986027944111776,-0.09549873155944776,485,0.40619765494137355,0.5400788436268068,0.0
1332,71550,11,231,36081045200,0.096,-0.06935901100056552,372,0.36186770428015563,0.2727272727272727,0.0
4793,65610,306,1696,36081045400,0.1886083872313791,0.02324937623081358,1608,0.4484104852203012,0.5925707547169812,0.0
13869,75033,0,4482,36081045500,0.2116386585455346,0.04627964754496908,2526,0.26132836747361887,1.0,0.0011102299762093576
1244,75500,22,408,36081045600,0.09163987138263666,-0.07371913961792886,394,0.434878587196468,0.09803921568627451,0.0
3735,78500,206,1202,36081045700,0.08367402562005996,-0.08168498538050556,939,0.36226851851851855,0.6239600665557404,0.0
2516,80380,0,723,36081045800,0.04809220985691574,-0.11726680114364979,778,0.48900062853551224,0.5131396957123098,0.0
4025,78104,126,1019,36081045900,0.07399046902432907,-0.09136854197623645,831,0.3086924219910847,0.6221786064769381,0.0
6259,67267,134,1928,36081046000,0.1230869423640508,-0.042272068636514726,1118,0.2779711586275485,0.7759336099585062,0.006308042754512003
2482,69750,50,701,36081046100,0.11074785451573355,-0.054611156484831974,292,0.17422434367541767,0.776034236804565,0.003368421052631579
6079,56062,257,1998,36081046200,0.07912804668726399,-0.08623096431330153,1386,0.29825693996126534,0.7227227227227228,0.005869152425340929
4097,70451,105,1058,36081046300,0.097818092669772,-0.06754091833079352,288,0.11570912012856568,0.776937618147448,0.0
2176,109076,31,579,36081046400,0.09086050240513095,-0.07449850859543457,550,0.46102263202011734,0.4525043177892919,0.0
4575,76833,40,1056,36081046500,0.1133816743572841,-0.05197733664328141,347,0.12296243798724309,0.7679924242424242,0.007136060894386299
4806,71538,57,1398,36081046600,0.16000832292967124,-0.005350688070894283,1058,0.3262411347517731,0.7181688125894135,0.0
7177,65564,14,2128,36081046700,0.07341521953974305,-0.09194379146082247,871,0.18731182795698925,0.9506578947368421,0.0024893835114950945
3726,81280,170,1023,36081046800,0.1524422973698336,-0.012916713630731907,712,0.2723794950267789,0.36852394916911047,0.0
5055,67381,168,1398,36081046901,0.1076162215628091,-0.05774278943775642,884,0.2720837180670976,0.7696709585121603,0.0
3765,78646,172,1139,36081046902,0.14926958831341303,-0.016089422687152494,570,0.2243211334120425,0.8059701492537313,0.0
3473,65833,66,996,36081047000,0.20288184438040346,0.037522833379837944,708,0.2838813151563753,0.44377510040160645,0.0024638127502309825
4691,55068,117,1502,36081047100,0.10055746140651801,-0.0648015495940475,1133,0.34013809666766737,0.8215712383488681,0.002716161158895428
4036,116101,55,1363,36081047200,0.046269055897298746,-0.11908995510326678,1564,0.5079571289379669,0.4607483492296405,0.0
4407,65538,342,1668,36081047300,0.05684931506849315,-0.10850969593207237,1603,0.49036402569593146,0.5845323741007195,0.0
5262,79631,195,1720,36081047500,0.10376282782212087,-0.06159618317844465,1466,0.3751279426816786,0.7244186046511628,0.0
1436,109846,17,541,36081047600,0.056406685236768804,-0.10895232576379671,720,0.6515837104072398,0.1478743068391867,0.0
3455,39962,452,1882,36081047801,0.216396292004635,0.051037281004069485,1615,0.5445043830074174,0.20456960680127523,0.0
1385,91483,0,403,36081047802,0.0664259927797834,-0.09893301822078213,318,0.3087378640776699,0.5037220843672456,0.0
5903,79796,99,1850,36081047900,0.10747028862478777,-0.057888722375777746,1521,0.33583572532567896,0.7329729729729729,0.0
2375,92984,17,696,36081048000,0.06975754997873246,-0.09560146102183306,441,0.24217462932454695,0.2629310344827586,0.023457862728062554
7021,69063,225,1835,36081048100,0.12338637045932152,-0.041972640541244,845,0.16290726817042606,0.750408719346049,0.0
1344,70766,15,413,36081048200,0.10772833723653395,-0.05763067376403157,307,0.283210332103321,0.5205811138014528,0.001584786053882726
2178,69556,87,731,36081048301,0.15335169880624427,-0.012007312194321246,576,0.35315757204169224,0.5868673050615595,0.0
2424,86250,47,642,36081048302,0.09405940594059406,-0.07129960505997146,479,0.28209658421672557,0.7461059190031153,0.0
4997,77014,60,1309,36081048400,0.06592517694641052,-0.099433834054155,1078,0.312463768115942,0.3949579831932773,0.0024808765763903247
4631,73362,305,1612,36081048500,0.11746922910818398,-0.047889781892381536,1469,0.4235870818915802,0.5260545905707196,0.0038331454340473506
1633,56600,201,522,36081048900,0.17636252296387017,0.011003511963304652,179,0.156195462478185,0.4904214559386973,0.003775959723096287
3175,66992,42,1305,36081049201,0.08638083228247162,-0.0789781787180939,520,0.23733455043359197,0.9386973180076629,0.006132879045996593
2540,104076,29,604,36081049202,0.131496062992126,-0.03386294800843953,562,0.35279347143753925,0.19536423841059603,0.0
2357,71950,46,757,36081049301,0.19431480695799747,0.028955795957431946,327,0.19939024390243903,0.41743725231175693,0.0053309640159928924
3171,63125,51,938,36081049302,0.19072708113804004,0.025368070137474524,459,0.22163206180589087,0.5618336886993603,0.0054926192928252664
1592,95375,18,523,36081049500,0.0829145728643216,-0.08244443813624391,325,0.2840909090909091,0.6233269598470363,0.0
3042,100809,62,916,36081049600,0.09040105193951348,-0.07495795906105204,744,0.30617283950617286,0.12336244541484716,0.0
3123,63250,107,951,36081049700,0.05763688760806916,-0.10772212339249636,439,0.2105515587529976,0.48580441640378547,0.0
5440,80290,212,1599,36081049900,0.08106617647058824,-0.08429283452997728,1299,0.3263819095477387,0.5934959349593496,0.0
4840,80513,0,1597,36081050000,0.05255090869279615,-0.11280810230776937,895,0.25725783271054903,0.9192235441452724,0.0
1471,84233,23,469,36081050201,0.09653297076818491,-0.0688260402323806,185,0.16503122212310437,0.24733475479744135,0.0
1363,78750,31,416,36081050202,0.13573000733675716,-0.029629003663808356,232,0.25749167591564925,0.21634615384615385,0.0
1852,108598,2,551,36081050400,0.11147186147186147,-0.05388714952870405,393,0.2972768532526475,0.33756805807622503,0.0
1925,97750,11,591,36081050500,0.06233766233766234,-0.10302134866290319,512,0.39263803680981596,0.45516074450084604,0.0
1451,138000,46,428,36081050600,0.09648518263266713,-0.06887382836789839,336,0.29422066549912435,0.1588785046728972,0.0
3458,82703,79,1275,36081050700,0.08328513591671487,-0.08207387508385065,1212,0.4434687156970362,0.5058823529411764,0.0
1756,73333,31,660,36081050800,0.12392918332381496,-0.04142982767675056,311,0.24604430379746836,0.40606060606060607,0.0
1952,107601,85,453,36081051000,0.1567622950819672,-0.008596715918598313,268,0.22185430463576158,0.20088300220750552,0.0
2738,118375,38,805,36081051100,0.08035062089116143,-0.08500839010940409,459,0.2602040816326531,0.37515527950310557,0.0
2786,115000,83,676,36081051200,0.07681053401609364,-0.08854847698447188,513,0.26001013684744045,0.16124260355029585,0.0
2768,106949,50,825,36081051300,0.14595375722543352,-0.019405253775131998,477,0.24066599394550958,0.4690909090909091,0.0
3448,100864,131,1141,36081051500,0.0287122969837587,-0.1366467140168068,691,0.30440528634361236,0.31814198071866784,0.0
2209,111750,21,597,36081051600,0.0817067635043123,-0.08365224749625322,377,0.2549019607843137,0.3015075376884422,0.0
1928,118587,98,760,36081051700,0.06742738589211618,-0.09793162510844934,452,0.30234113712374583,0.44605263157894737,0.013963480128893663
2250,103456,36,615,36081051800,0.08177777777777778,-0.08358123322278774,279,0.17296962182269063,0.14146341463414633,0.0
1448,82426,66,472,36081052000,0.0763888888888889,-0.08897012211167662,337,0.3129062209842154,0.2966101694915254,0.0
1969,106150,78,689,36081052100,0.08075165058405281,-0.0846073604165127,548,0.39509733237202593,0.409288824383164,0.0
1810,72063,44,497,36081052200,0.16685082872928178,0.0014918177287162604,254,0.18608058608058609,0.13480885311871227,0.0
2155,107135,74,588,36081052400,0.11858076563958916,-0.046778245360976356,413,0.28901329601119663,0.19727891156462585,0.0
2575,76827,42,811,36081052500,0.08893203883495146,-0.07642697216561406,365,0.1967654986522911,0.4204685573366215,0.005349794238683128
2449,89051,100,761,36081052600,0.038651315789473686,-0.12670769521109182,384,0.20869565217391303,0.29172141918528255,0.006076388888888889
1513,84113,14,514,36081052800,0.0713813615333774,-0.09397764946718812,350,0.2966101694915254,0.3326848249027237,0.0
2756,125938,38,648,36081053000,0.05152394775036284,-0.11383506325020268,414,0.21584984358706985,0.14660493827160495,0.0
3202,62143,97,1336,36081053100,0.07713928794503436,-0.08821972305553116,603,0.24753694581280788,0.5142215568862275,0.01875
2358,88802,32,613,36081053200,0.07539853511417492,-0.0899604758863906,358,0.23322475570032572,0.20717781402936378,0.0
2087,127000,12,570,36081053401,0.01964542405366555,-0.14571358694689998,222,0.14490861618798956,0.21929824561403508,0.0
1272,82697,142,471,36081053501,0.1402390438247012,-0.025119967175864316,230,0.26436781609195403,0.6263269639065817,0.006762468300929839
1950,-666666666,31,738,36081053601,0.14615384615384616,-0.019205164846719358,446,0.27909887359199,0.43224932249322495,0.02037533512064343
1655,103618,42,433,36081053800,0.08986035215543413,-0.07549865884513139,324,0.26666666666666666,0.15704387990762125,0.0
4367,88585,193,1537,36081053901,0.08232056867690897,-0.08303844232365655,1388,0.43785488958990537,0.6213402732595966,0.013008913514815708
136,-666666666,0,51,36081053902,0.0,-0.16535901100056552,37,0.36633663366336633,0.0,0.0
3943,60329,209,1301,36081054000,0.1458650431253171,-0.01949396787524843,579,0.2123991195891416,0.3681783243658724,0.0
5559,81439,312,1648,36081054200,0.1112550907071455,-0.054103920293420024,871,0.21840521564694082,0.19842233009708737,0.0
3749,59980,57,1377,36081054500,0.12216591090957589,-0.04319310009098963,528,0.18931516672642523,0.8010167029774873,0.0031482541499713796
4953,111641,91,1482,36081054700,0.11528366646476883,-0.05007534453579669,999,0.3054111892387649,0.8292847503373819,0.016049646907768028
2472,103333,64,682,36081054800,0.08414239482200647,-0.08121661617855905,479,0.26478717523493644,0.20967741935483872,0.01039411000433088
5800,89283,20,1583,36081054900,0.13756983240223464,-0.027789178598330883,1128,0.3008802347292611,0.9595704358812381,0.006014215418261345
4398,81000,101,1590,36081055100,0.1684856753069577,0.0031266643063921906,1130,0.38059952846076117,0.9226415094339623,0.008894230769230769
2990,66357,46,988,36081055200,0.07551020408163266,-0.08984880691893286,812,0.356140350877193,0.5293522267206477,0.015581717451523546
3133,84315,54,1017,36081055300,0.12607724225981487,-0.03928176874075065,815,0.37436839687643547,0.9085545722713865,0.023461407684461068
2751,90685,68,771,36081055400,0.11123227917121047,-0.054126731829355054,635,0.3102100635075721,0.47470817120622566,0.0
2168,75917,62,733,36081055500,0.128538283062645,-0.03682072793792052,455,0.3023255813953488,0.7312414733969986,0.017526289434151226
2355,122357,66,700,36081055600,0.0751592356687898,-0.09019977533177571,622,0.39948619139370584,0.18142857142857144,0.0
4025,86346,85,1412,36081055700,0.1013664596273292,-0.06399255137323633,1140,0.4128938790293372,0.8271954674220963,0.009283135636926251
1795,80536,14,702,36081055800,0.09637883008356546,-0.06898018091700006,472,0.3157190635451505,0.24358974358974358,0.0
1158,77188,52,347,36081055900,0.1770293609671848,0.011670349966619281,337,0.4207240948813982,0.7175792507204611,0.01942645698427382
1681,106667,53,440,36081056000,0.04174120453190221,-0.12361780646866331,404,0.33499170812603646,0.175,0.0
1399,96528,28,501,36081056200,0.012151536812008578,-0.15320747418855693,426,0.3908256880733945,0.0718562874251497,0.005050505050505051
1365,86667,34,458,36081056400,0.073992673992674,-0.09136633700789153,147,0.14497041420118342,0.388646288209607,0.012213740458015267
1797,118319,19,601,36081056500,0.04006677796327212,-0.1252922330372934,475,0.3555389221556886,0.5557404326123128,0.017919075144508672
1369,70938,53,462,36081056600,0.22425127830533237,0.05889226730476685,271,0.24196428571428572,0.38095238095238093,0.0
4971,107540,61,1601,36081056700,0.04908469120901227,-0.11627431979155325,951,0.25612712092647455,0.43285446595877575,0.0025806451612903226
4901,106354,185,1551,36081056800,0.06197066721751704,-0.10338834378304848,1365,0.37092391304347827,0.3546099290780142,0.0
4056,83438,31,1457,36081057700,0.1390532544378698,-0.02630575656269571,832,0.31695238095238093,0.7227179135209334,0.028404767943190464
1692,70841,16,605,36081057900,0.12588652482269502,-0.0394724861778705,399,0.34515570934256057,0.7586776859504132,0.0
4329,122411,68,1104,36081058000,0.04356992269852424,-0.12178908830204127,885,0.29304635761589404,0.20108695652173914,0.0
2870,74085,14,1204,36081058100,0.07247386759581882,-0.0928851434047467,709,0.3355418835778514,0.6387043189368771,0.007042253521126761
5502,116369,61,1523,36081058200,0.051704966641957006,-0.11365404435860851,797,0.22095924591072913,0.20288903479973736,0.0
3757,103774,51,1379,36081058300,0.08277881288261911,-0.08258019811794641,1069,0.3904309715120526,0.7534445250181291,0.009462844419704982
4614,86667,66,1662,36081058500,0.09947984395318596,-0.06587916704737956,1467,0.46016311166875784,0.7984356197352587,0.0
3080,98016,59,1283,36081058700,0.0646103896103896,-0.10074862139017592,999,0.41729323308270677,0.7724084177708496,0.012670890296765588
4833,75089,53,1892,36081058900,0.20821114369501467,0.04285213269444915,1456,0.4144605750071164,0.9312896405919662,0.0029292474087426767
1186,86000,28,402,36081059000,0.07672849915682968,-0.08863051184373584,357,0.3975501113585746,0.15422885572139303,0.0
5332,72671,95,2202,36081059100,0.14234808702175544,-0.023010923978810077,1216,0.30614300100704933,0.7742960944595823,0.012301587301587301
1510,97250,83,461,36081059200,0.15894039735099338,-0.006418613649572136,417,0.4064327485380117,0.0911062906724512,0.0
4115,78462,124,1494,36081059300,0.16257594167679223,-0.002783069323773285,1086,0.3807854137447405,0.7188755020080321,0.0
1770,149904,27,543,36081059400,0.0,-0.16535901100056552,733,0.4860742705570292,0.03683241252302026,0.0
1635,75250,18,612,36081059501,0.17859327217125381,0.013234261170688294,518,0.39663093415007655,0.6633986928104575,0.0
3220,59386,14,903,36081059502,0.1884328358208955,0.02307382482032999,670,0.3579059829059829,0.7286821705426356,0.0
1539,88913,42,554,36081059600,0.05198180636777128,-0.11337720463279424,365,0.30569514237855944,0.04332129963898917,0.0
1801,103203,26,537,36081059800,0.04124293785310734,-0.12411607314745818,337,0.31031307550644566,0.34450651769087526,0.0
1449,84125,30,481,36081059900,0.14492753623188406,-0.020431474768681457,333,0.30466605672461117,0.43243243243243246,0.014032496307237814
1012,94583,36,431,36081060000,0.08893280632411067,-0.07642620467645485,244,0.30808080808080807,0.11136890951276102,0.0
2275,88750,70,810,36081060100,0.11868131868131868,-0.046677692319246844,545,0.34735500318674317,0.5148148148148148,0.009157509157509158
2011,90938,80,689,36081060300,0.1775236200895077,0.01216460908894218,477,0.3352073085031623,0.4934687953555878,0.003206841261357563
1332,98661,83,518,36081060600,0.11711711711711711,-0.048241893883448406,311,0.2789237668161435,0.13706563706563707,0.0
1605,130208,29,455,36081060800,0.06434668417596848,-0.10101232682459704,518,0.43347280334728033,0.1956043956043956,0.0
1583,107115,19,458,36081061000,0.04042956411876184,-0.12492944688180369,323,0.27677806341045413,0.10698689956331878,0.0
2032,127420,17,521,36081061200,0.015748031496062992,-0.14961097950450253,533,0.3253968253968254,0.08829174664107485,0.0
5070,72055,61,1759,36081061301,0.11571230433921141,-0.04964670666135411,1124,0.3002136752136752,0.7760090960773166,0.008109794135995009
1517,144500,48,432,36081061400,0.021753460777851022,-0.14360555022271448,340,0.3231939163498099,0.1111111111111111,0.0
2561,101250,162,799,36081061601,0.03358063256540414,-0.13177837843516138,621,0.3342303552206674,0.08260325406758448,0.0
1013,121058,23,361,36081061602,0.0315893385982231,-0.13376967240234242,264,0.3091334894613583,0.13850415512465375,0.0
1809,96587,118,717,36081061800,0.035897435897435895,-0.1294615751031296,562,0.4028673835125448,0.2217573221757322,0.0
3543,82500,19,1170,36081061900,0.13688964154671182,-0.0284693694538537,958,0.3842759727236262,0.5692307692307692,0.0
1370,112409,46,503,36081062000,0.025547445255474453,-0.13981156574509107,478,0.4458955223880597,0.09741550695825049,0.0
3053,87955,46,996,36081062100,0.06780216180805765,-0.09755684919250787,692,0.3351089588377724,0.6184738955823293,0.012080536912751677
2043,115347,52,659,36081062200,0.06234537357743691,-0.1030136374231286,478,0.29415384615384615,0.12291350531107739,0.0
2212,77986,112,879,36081062300,0.1437613019891501,-0.021597709011415417,348,0.2265625,0.5540386803185438,0.0
2570,74432,82,909,36081062500,0.06964980544747082,-0.0957092055530947,432,0.22942113648433352,0.5764576457645765,0.0
2994,111659,53,889,36081062600,0.041499330655957165,-0.12385968034460836,457,0.21526142251530853,0.10686164229471316,0.0
2860,76447,115,1104,36081062700,0.032167832167832165,-0.13319117883273335,302,0.14561234329797493,0.45108695652173914,0.0
3476,94055,19,1215,36081062900,0.0811277330264672,-0.08423127797409832,589,0.25981473312748127,0.7325102880658436,0.0
1457,116034,10,588,36081063000,0.027453671928620454,-0.13790533907194508,423,0.3618477331052181,0.19727891156462585,0.0
2534,120764,128,695,36081063200,0.04881952781112445,-0.11653948318944107,566,0.31357340720221605,0.07913669064748201,0.0
1636,101548,37,510,36081063301,0.022616136919315404,-0.1427428740812501,262,0.2478713339640492,0.492156862745098,0.0
1910,134205,25,581,36081063302,0.08534031413612565,-0.08001869686443987,328,0.25172678434382195,0.4010327022375215,0.0
2604,105125,41,925,36081063500,0.08050847457627118,-0.08485053642429434,666,0.35200845665961944,0.2724324324324324,0.0
3636,99611,83,1273,36081063700,0.16120066703724292,-0.004158343963322597,756,0.3076923076923077,0.2498036135113904,0.0
